388	0	a	It was a leading civil engineer and water expert, I have no doubt, who was alarmed by a couple of friends. [SEP] It was a leading civil engineer and water expert who alarmed a couple of friends, I have no doubt.
389	0	a	It was the grizzled guy behind the counter who two of the flight attendants guessed distracted a producer friend. [SEP] Two of the flight attendants guessed that it was the grizzled guy behind the counter who was distracted by a producer friend.
390	0	a	Who this audio/video player was put up by was an expert on tax districts. [SEP] It was this audio/video player who put up an expert on tax districts.
391	0	a	My friends think that it was a legitimate tough guy who alienated their representatives. [SEP] Their representatives think a legitimate tough guy was who alienated my friends.
392	1	a	Who hoodwinked these writers was a demographic expert. [SEP] These writers were hoodwinked by a demographic expert.
393	0	a	It was Shirley who a counter worker with a long knife illuminated. [SEP] Who Shirley illuminated was a counter worker with a long knife.
394	1	a	A youthful gallery owner was who was buffaloed by an affable enough guy with a great deal of experience interviewing famous people. [SEP] An affable enough guy with a great deal of experience interviewing famous people was who buffaloed a youthful gallery owner.
395	0	a	Who a player on the team, presumably, told what to get her for Christmas was a skinny guy. [SEP] A player on the team was told what to get her for Christmas by a skinny guy, presumably.
396	0	a	Anyways, a national leader and savior of the nation was going to give a real player six novel points of information about a certain broken relic by a well. [SEP] Anyways, a real player was who a national leader and savior of the nation was going to be given six novel points of information about a certain broken relic by by a well.
397	0	a	A natural customer said it was the very creature who showed the company a finger that had been practically amputated and which the hospital had treated. [SEP] The company said that the very creature was shown a finger that had been practically amputated and which the hospital had treated by a natural customer.
398	1	a	Who was taught something useful by a witness before a committee was the antidepressant user. [SEP] Who taught the antidepressant user something useful was a witness before a committee.
399	0	a	It was a wild creature trying to get loose who crowned a marvelous creature by the end of October. [SEP] It was a wild creature trying to get loose who was crowned by a marvelous creature by the end of October.
400	1	a	It was a rangy black guy bundled into a thick coat who asphyxiated a guy from the coffee shop. [SEP] Who a rangy black guy bundled into a thick coat asphyxiated was a guy from the coffee shop.
401	0	a	I thought it was a mercurial creature who was left out by the customers. [SEP] I thought that the customers were who were left out by a mercurial creature.
402	0	a	That tailor guy was who a big muscular guy in his early thirties was glorified by by the company's nuclear plant. [SEP] Who that tailor guy was glorified by was a big muscular guy in his early thirties by the company's nuclear plant.
403	0	a	A lot of my friends thought that a native of the village belonging to the monastery, perhaps, was extracted by a worker who merely tastes it. [SEP] A native of the village belonging to the monastery was who a lot of my friends thought a worker who merely tastes it, perhaps, was extracted by.
404	1	a	The supervising engineer was who thanked a notable leader. [SEP] A notable leader was who the supervising engineer thanked.
405	0	a	Teachers were disturbed by the cosmologists. [SEP] Who disturbed the cosmologists were teachers.
406	0	a	Who the unwilling witness was going to imitate was the most powerful guy. [SEP] The most powerful guy was who the unwilling witness was going to be imitated by.
407	0	a	Who a solid actor was going to canonize were the forest dwellers. [SEP] Who was going to be canonized by the forest dwellers was a solid actor.
408	1	a	David suggested that it was a candidate who misrepresents himself or his opponent to steal votes who a major party candidate who makes bigotry the cornerstone of his campaign intrigued. [SEP] David suggested that a major party candidate who makes bigotry the cornerstone of his campaign intrigued a candidate who misrepresents himself or his opponent to steal votes.
409	0	a	A hot guitar player was who snatched an innocent suspect. [SEP] A hot guitar player was who an innocent suspect snatched.
410	1	a	However, the actor and martial arts expert was repudiated by my ex-wife. [SEP] However, it was the actor and martial arts expert who my ex-wife repudiated.
411	1	a	It was that distant creature on the other side of the table who was idolized by the big players, however. [SEP] It was the big players, however, who that distant creature on the other side of the table was idolized by.
412	0	a	They knew it was those followers who the sensitive guy at the dogfight was obeyed by. [SEP] It was the sensitive guy at the dogfight who those followers knew obeyed them.
413	0	a	It was these eight ordinary citizens who a star basketball player believes many people were sold minerals to cure her kidney ailment, a can of sage to make her look young again, and an application of plain mud to take her wrinkles away by. [SEP] Many people believe that who sold a star basketball player minerals to cure her kidney ailment, a can of sage to make her look young again, and an application of plain mud to take her wrinkles away were these eight ordinary citizens.
414	1	a	Who accompanied the word orphan was the alien creature. [SEP] Who the alien creature accompanied was the word orphan.
415	0	a	The woman said that one pragmatic girl was pinched by an observer or imager, in my mother's opinion. [SEP] One pragmatic girl said that it was the woman, in my mother's opinion, who an observer or imager pinched.
416	1	a	A very fine actor in here desiccated perfumers. [SEP] It was a very fine actor in here who perfumers were desiccated by.
417	0	a	A buddy of his said that it was the other customers who a former engineer at the company enabled. [SEP] Who a buddy of his said enabled a former engineer at the company were the other customers.
418	1	a	It was the girl who wore an undershirt instead of a bra who the one player was abandoned by. [SEP] Who the girl who wore an undershirt instead of a bra abandoned was the one player.
419	0	a	It was the attendees who a keen media observer deserted by the Tiber. [SEP] A keen media observer was who the attendees deserted by the Tiber.
420	0	a	The closest player argues that who a political appointee extradited were us. [SEP] We argue that who extradited the closest player was a political appointee.
421	1	a	The Supreme Court was who was approached by Ashley. [SEP] The Supreme Court was who Ashley approached.
422	1	a	A wily survivor was who Robin said the crazy guy, as we anticipated, clutched. [SEP] Robin said the crazy guy, as we anticipated, clutched a wily survivor.
423	1	a	A rich gallery owner gave some friends almost undisputed sway over the project. [SEP] Who some friends were given almost undisputed sway over the project by was a rich gallery owner.
424	0	a	The guy on purpose was felicitated by a lone customer. [SEP] It was the guy on purpose who a lone customer was felicitated by.
425	0	a	While nobody was surprised, it was an expert on immigration and ethnic politics who a deacon friend was taken away by. [SEP] While nobody was surprised, it was a deacon friend who took an expert on immigration and ethnic politics away.
426	1	a	It was some travelers who were done a favor by an actor or director by the company's nuclear plant. [SEP] Some travelers were done a favor by an actor or director by the company's nuclear plant.
427	1	a	The most powerful guy in the world or a candidate for the presidency soaked the superstar basketball and baseball player. [SEP] The superstar basketball and baseball player was who the most powerful guy in the world or a candidate for the presidency soaked.
428	0	a	Who was acquitted by the new guys was the combatant. [SEP] It was the new guys who were acquitted by the combatant.
429	1	a	A few people were going to scorn a serious guy. [SEP] It was a few people who were going to scorn a serious guy.
430	1	a	The acquaintance on the boat was who a guy who is essentially unpredictable was going to look down on. [SEP] It was a guy who is essentially unpredictable who the acquaintance on the boat was going to be looked down on by.
431	1	a	It was a social media user who a lovely guy was secured by. [SEP] It was a social media user who a lovely guy was secured by.
432	1	a	The struggling presidential candidate was who he believed awarded learners of the language a large sum of money. [SEP] He believed who was awarded a large sum of money by the struggling presidential candidate were learners of the language.
433	0	a	Who the hacker sucked up to was a cancer survivor. [SEP] It was the hacker who was sucked up to by a cancer survivor.
434	0	a	The friends of the church got rid of all those players. [SEP] It was all those players who got rid of the friends of the church.
435	1	a	It was the wrong candidate who recommended the only guy who had ever seriously talked. [SEP] The only guy who had ever seriously talked was who was recommended by the wrong candidate.
436	0	a	It was the best candidate for a black hole in any globular cluster who the stranger each unshackled. [SEP] The best candidate for a black hole in any globular cluster was who the stranger each was unshackled by.
437	0	a	We argue the pompadoured leader of the organization was outshone by a classicist friend. [SEP] The pompadoured leader of the organization argues it was a classicist friend who we were outshone by.
438	0	a	They said it was a reputable owner who a very real creature provoked. [SEP] A very real creature was who they said a reputable owner provoked.
439	1	a	British trade union leaders were who a professional scientist was slashed by. [SEP] Who slashed a professional scientist were British trade union leaders.
440	0	a	It was the two engineers who told a leader of the group she had met a nice man from his adopted country by the low boughs of the maple trees. [SEP] It was a leader of the group who the two engineers were told she had met a nice man from his adopted country by by the low boughs of the maple trees.
441	0	a	Some giant creature was who the pioneers implicated. [SEP] Some giant creature was who implicated the pioneers.
442	1	a	The admiral believes that the pizzeria owner was who many people were utilized by. [SEP] Who the admiral believes was utilized by the pizzeria owner were many people.
443	0	a	A physicist and materials scientist was who the children of my grandchildren were washed by. [SEP] Who washed a physicist and materials scientist were the children of my grandchildren.
444	1	a	A creature whose heart can beat over a thousand times per minute was who gave a hostile stranger new independence and new authority. [SEP] A creature whose heart can beat over a thousand times per minute was who gave a hostile stranger new independence and new authority.
445	0	a	The young researcher was who was affronted by a music player and online music store. [SEP] It was a music player and online music store who was affronted by the young researcher.
446	1	a	It was a Microsoft spokesman who was abducted by an old friend on the forehead, for instance. [SEP] An old friend on the forehead, for instance, abducted a Microsoft spokesman.
447	0	a	The anonymous blogger knew that it was a whole pack of dogs who John was asked when they're going to come back with the needle by. [SEP] John knew the anonymous blogger was asked when they're going to come back with the needle by a whole pack of dogs.
448	0	a	The real authority was who gave that male a chance to get up early in the morning and drive along back roads where a glimpse of small game, deer, or even bear is not uncommon. [SEP] Who the real authority was given a chance to get up early in the morning and drive along back roads where a glimpse of small game, deer, or even bear is not uncommon by was that male.
449	0	a	Who an anonymous reader said was believed by a young drummer was the alchemist. [SEP] An anonymous reader said that who the alchemist believed was a young drummer.
450	0	a	A player in the system guessed who was effaced by the software engineers was me. [SEP] I guessed a player in the system effaced the software engineers.
451	1	a	A skilled worker for nine years was who was burned by an incredibly talented player who can do it all. [SEP] A skilled worker for nine years was who was burned by an incredibly talented player who can do it all.
452	1	a	The owner of the store knew that the first inhabitants were who the right candidate to make such charges stick entertained. [SEP] The owner of the store knew it was the right candidate to make such charges stick who the first inhabitants were entertained by.
453	0	a	The population of the inner ring was who a close friend was interested by. [SEP] The population of the inner ring was who was interested by a close friend.
454	1	a	Him and I realized the former archbishop of canterbury rowan williams was who was going to be confounded by a medical expert. [SEP] It was the former archbishop of canterbury rowan williams who him and I realized was going to be confounded by a medical expert.
455	1	a	It was the consensus player of the year who was going to diminish this hunky college guy. [SEP] It was this hunky college guy who the consensus player of the year was going to diminish.
456	0	a	It was a railroad engineer who a trusted friend or relative was saddened by. [SEP] A railroad engineer was who was saddened by a trusted friend or relative.
457	0	a	This new friend thinks that a cautious gambler was going to betray a lot of people, as you suspected might happen. [SEP] As you suspected might happen, who a lot of people think a cautious gambler were going to betray was this new friend.
458	1	a	Who a ferocious and relentless player was plagiarized by was a human male by the boulder. [SEP] A ferocious and relentless player was plagiarized by a human male by the boulder.
459	0	a	My friends think the strong male was told what to do by the average worker. [SEP] The strong male thinks that who the average worker told what to do were my friends.
460	1	a	A hostile witness for the kill was who an employer who really takes the issue of diversity seriously was sued by. [SEP] Who was sued by a hostile witness for the kill was an employer who really takes the issue of diversity seriously.
461	0	a	Who was quoted by the more concentrative rather than the more acute player who conquers were all the hot guys, as we anticipated. [SEP] It was all the hot guys who quoted the more concentrative rather than the more acute player who conquers, as we anticipated.
462	0	a	It was somebody out there who a slave who escaped by way of the underground railroad believed a temporary inhabitant of a large city apartment building delayed. [SEP] Somebody out there believed that who a slave who escaped by way of the underground railroad delayed was a temporary inhabitant of a large city apartment building.
463	1	a	Who the stranger and me was detested by were long-standing happy couples. [SEP] Long-standing happy couples detested the stranger and me.
464	0	a	It was Samantha who cherished an ideal candidate for low emotional awareness. [SEP] An ideal candidate for low emotional awareness was who Samantha was cherished by.
465	1	a	The guy her husband was who was expected by a new owner. [SEP] It was the guy her husband who was expected by a new owner.
466	1	a	Who her brother appraised was the only male. [SEP] It was her brother who the only male was appraised by.
467	0	a	The leader of the partnership was who a college admissions expert was fought by. [SEP] It was a college admissions expert who fought the leader of the partnership.
468	0	a	Who the reigning medical authority startled was a pretty creature with a tan body. [SEP] It was the reigning medical authority who a pretty creature with a tan body startled.
469	1	a	It was the wise guy who a pitiful magic guy was eulogized by. [SEP] The wise guy eulogized a pitiful magic guy.
470	0	a	Who a fireworks expert reassured were most young engineers. [SEP] Who a fireworks expert was reassured by were most young engineers.
471	1	a	The voters that liked Obama were who an observer of our faces was dared by. [SEP] It was the voters that liked Obama who an observer of our faces was dared by.
472	0	a	All the creatures and debris that had been trapped within the column were surpassed by a prime presidential candidate. [SEP] Who a prime presidential candidate was surpassed by were all the creatures and debris that had been trapped within the column.
473	1	a	The children who managed to wait awoke a museum worker. [SEP] A museum worker was who was awoken by the children who managed to wait.
474	0	a	A candidate for bishop was judged by the depressed stranger. [SEP] A candidate for bishop judged the depressed stranger.
475	1	a	Who was given a wide and varied choice by a good guy with a bad backand an enormous compost pile was no one in Vienna. [SEP] No one in Vienna was who was given a wide and varied choice by a good guy with a bad backand an enormous compost pile.
476	1	a	It was a consistent player who gave a tough old customer deep-seated dread. [SEP] It was a consistent player who a tough old customer was given deep-seated dread by.
477	1	a	It was all these authorities, in fact, who an ordinary garment worker probed. [SEP] All these authorities, in fact, were who an ordinary garment worker probed.
478	1	a	A good aerospace engineer was who was told that his baby sister could spit up through her nose when she felt like it by an admitted bad guy by a semitropical growth of camellias and azaleas and a smooth lawn the improbably bright-green shade of florist's grass. [SEP] An admitted bad guy told a good aerospace engineer that his baby sister could spit up through her nose when she felt like it by a semitropical growth of camellias and azaleas and a smooth lawn the improbably bright-green shade of florist's grass.
479	0	a	It was the German population who a school friend of my mother guarded. [SEP] It was a school friend of my mother who was guarded by the German population.
480	0	a	Some customers in wheelchairs were who everyone I know heard the smart speaker market leader in prior reports volunteered. [SEP] Some customers in wheelchairs heard that everyone I know were volunteered by the smart speaker market leader in prior reports.
481	0	a	The students were who a lot of people think a better friend than you was tickled by. [SEP] A lot of people think a better friend than you tickled the students.
482	1	a	The struggling creature was going to baffle that peppy guy by the steering wheel. [SEP] That peppy guy was going to be baffled by the struggling creature by the steering wheel.
483	1	a	A regular guy with a goofball side was who many individuals with the condition suggested those applicants were steadied by. [SEP] Many individuals with the condition suggested who those applicants were steadied by was a regular guy with a goofball side.
484	1	a	Who the most devoted friend was going to be exalted by was the temporary leader by the top of the heap. [SEP] It was the temporary leader who the most devoted friend was going to be exalted by by the top of the heap.
485	1	a	In fact, it was the four boys and two girls, the youngest nineteen years of age the oldest twenty four who a terrible gambler awed. [SEP] In fact, a terrible gambler was who awed the four boys and two girls, the youngest nineteen years of age the oldest twenty four.
486	1	a	They said that white guy who seemed like he wanted to be black and who had that song that was kinda popular during my senior year of college was who was groomed by a former city council president and longtime leader. [SEP] Who they said groomed that white guy who seemed like he wanted to be black and who had that song that was kinda popular during my senior year of college was a former city council president and longtime leader.
487	1	a	It was the average car owner who was going to obliterate the final customer for his antiquities. [SEP] Who was going to be obliterated by the average car owner was the final customer for his antiquities.
488	1	a	It was the guy who runs the place who was visualized by an owner of timberland. [SEP] Who was visualized by an owner of timberland was the guy who runs the place.
489	1	a	The only homeless guy assumed that who a reporter was tackled by was a great leader of this team. [SEP] The only homeless guy assumed that a reporter was tackled by a great leader of this team.
490	1	a	Who flattered women under stress were the two players. [SEP] The two players flattered women under stress.
491	1	a	This successful guy was who the guy whose time in baseball is coming to an end dissed. [SEP] It was the guy whose time in baseball is coming to an end who dissed this successful guy.
492	0	a	A flight operations engineer was who a supposed authority balked at. [SEP] A flight operations engineer was who a supposed authority was balked at by.
493	1	a	It was a polio survivor who a total stranger in this town was terminated by. [SEP] Who terminated a total stranger in this town was a polio survivor.
494	1	a	This prophet and miracle worker was who was studied by the late leader. [SEP] This prophet and miracle worker was studied by the late leader.
495	1	a	Who Aaron was spied on by was the person observed. [SEP] Aaron was who was spied on by the person observed.
496	0	a	It was a reputable owner charging fair prices who was going to infect the business leader. [SEP] A reputable owner charging fair prices was who the business leader was going to infect.
497	0	a	An individual who was present in the meeting said that it was them who a black male transported. [SEP] An individual who was present in the meeting was who they said transported a black male.
498	0	a	A longtime friend and teammate schmoozed a follower of information and knowledge. [SEP] A longtime friend and teammate was schmoozed by a follower of information and knowledge.
499	1	a	A reclusive friend, for the sake of argument, was going to be excommunicated by the player who threw his clubs into the ocean after a terrible round and the next day. [SEP] Who the player who threw his clubs into the ocean after a terrible round and the next day was going to excommunicate was a reclusive friend, for the sake of argument.
500	1	a	She assumed that it was the british nationals who investors caught up in the collapse of the investment empire came across. [SEP] She assumed the british nationals were come across by investors caught up in the collapse of the investment empire.
501	0	a	Who a suicide survivor hoped everyone was told what happened to me today by was a user. [SEP] Everyone hoped that who a user was told what happened to me today by was a suicide survivor.
502	1	a	A tournament chess player was who was inspired by the first player to earn unanimous induction. [SEP] Who a tournament chess player was inspired by was the first player to earn unanimous induction.
503	1	a	Many members of the public think that it was an immensely appealing actor who was motivated by some famous mad scientist out looking for some frogs or something to stick in a new chemical to make the world explode or something by accident. [SEP] Many members of the public think that it was an immensely appealing actor who was motivated by some famous mad scientist out looking for some frogs or something to stick in a new chemical to make the world explode or something by accident.
504	0	a	Who grasped the healthiest big player on the global field was an actor or actress or a rapper or anything. [SEP] An actor or actress or a rapper or anything was who was grasped by the healthiest big player on the global field.
505	0	a	The city workers were who a lady friend, maybe, requested by the river. [SEP] It was the city workers, maybe, who a lady friend was requested by by the river.
506	0	a	A lot of my friends thought that the leader in appliances was who he and the new boy in his room told just enough so they could perform their portions of incredibly complex tasks. [SEP] A lot of my friends thought the leader in appliances told him and the new boy in his room just enough so they could perform their portions of incredibly complex tasks.
507	0	a	Who a longtime adversary of the family presented was Natalie. [SEP] It was Natalie who a longtime adversary of the family was presented by.
508	1	a	The authors were who the guy he hired to fix up his cart was expelled by. [SEP] The authors were who expelled the guy he hired to fix up his cart.
509	0	a	It was every individual who a candidate for drug therapy was replaced by. [SEP] It was every individual who a candidate for drug therapy replaced.
510	0	a	A bank director and plantation owner was who was caused genuine, albeit undue concern by a skinny stranger. [SEP] A bank director and plantation owner was who caused a skinny stranger genuine, albeit undue concern.
511	1	a	The foursome believed these drug candidates were who they were admired by. [SEP] The foursome believed that these drug candidates admired them.
512	1	a	An old libertarian friend was who was going to be encouraged by the makeup guy by the pole. [SEP] An old libertarian friend was who the makeup guy was going to encourage by the pole.
513	0	a	Who the neighborhood ice cream truck guy shunted was the individual customer. [SEP] The individual customer was who shunted the neighborhood ice cream truck guy.
514	0	a	Each and every one of my lawyers hoped who all inhabitants evaded was the executive branch. [SEP] All inhabitants hoped each and every one of my lawyers were who the executive branch evaded.
515	0	a	Two of the flight attendants guessed that the owner and president was lambasted by the traveler rewarded. [SEP] Two of the flight attendants guessed that who lambasted the traveler rewarded was the owner and president.
516	1	a	Who the ugliest creature told what I told them were some candidates in previous decades. [SEP] Who was told what I told them by the ugliest creature were some candidates in previous decades.
517	1	a	The woman said it was a friend sitting on a stump who a nervous actor was recalled by. [SEP] The woman said a friend sitting on a stump recalled a nervous actor.
518	0	a	Who everyone hoped a defensive player was misinterpreted by was the owner and bartender. [SEP] Who everyone hoped misinterpreted the owner and bartender was a defensive player.
519	0	a	An actor was who various officials was glanced at by. [SEP] An actor was who was glanced at by various officials.
520	1	a	The owner of the store knew that an outside candidate was cautioned by the important stranger. [SEP] The owner of the store knew that who the important stranger cautioned was an outside candidate.
521	1	a	A very honorable guy was who ejected a tireless traveler. [SEP] A very honorable guy ejected a tireless traveler.
522	0	a	Some crazed high school student was who a suicidal male calmed down. [SEP] A suicidal male was calmed down by some crazed high school student.
523	1	a	A dominant player assassinated a guy with a gun coming down the hall. [SEP] Who assassinated a guy with a gun coming down the hall was a dominant player.
524	1	a	It was a worthy adversary who a player who has reached a crossroads with his current club impressed. [SEP] Who was impressed by a player who has reached a crossroads with his current club was a worthy adversary.
525	0	a	The captain was who locked the political scientist. [SEP] The political scientist locked the captain.
526	1	a	Who decried a guy like that offscreen was the last guy who did probably. [SEP] A guy like that offscreen was decried by the last guy who did probably.
527	1	a	It was the robot who was awakened by a player whose moves expand infinitely to all cell matrices and determine all outcomes. [SEP] It was the robot who was awakened by a player whose moves expand infinitely to all cell matrices and determine all outcomes.
528	1	a	Who was treasured by a single employer was a very fine player by the university. [SEP] Who treasured a very fine player was a single employer by the university.
529	0	a	We discovered a leader in cognitive computing was who a mummified individual chastised. [SEP] Who we discovered a mummified individual was chastised by was a leader in cognitive computing.
530	0	a	Susan thought an earthquake expert was who Nancy comforted. [SEP] Susan thought an earthquake expert comforted Nancy.
531	1	a	It was some experts who an odd individual was grabbed by by the university. [SEP] It was an odd individual who was grabbed by some experts by the university.
532	0	a	Who was eased off on by a rocket scientist was a student engineer, as I heard it. [SEP] A rocket scientist, as I heard it, was who was eased off on by a student engineer.
533	1	a	Who gawked at Marilyn was a skillful observer who decides to sketch them. [SEP] A skillful observer who decides to sketch them was who gawked at Marilyn.
534	0	a	It was the two black players who the blond actor was exonerated by. [SEP] Who exonerated the two black players was the blond actor.
535	0	a	The spokesman said that the reporter dated an accurate observer. [SEP] The spokesman said who an accurate observer dated was the reporter.
536	0	a	It was a scientist and entrepreneur, of course, who a global financial player that has been caught trying to use its influence to rig the financial system was going to settle. [SEP] It was a global financial player that has been caught trying to use its influence to rig the financial system, of course, who a scientist and entrepreneur was going to settle.
537	1	a	Who was dazzled by a candidate for martyrdom at the hands of the cops or a white mob was a cool customer. [SEP] A cool customer was dazzled by a candidate for martyrdom at the hands of the cops or a white mob.
538	1	a	The guy you love who loves you was who the original creator was nauseated by. [SEP] Who the original creator was nauseated by was the guy you love who loves you.
539	0	a	A single large employer was who was going to be daunted by some football player by a bar. [SEP] A single large employer was who some football player was going to be daunted by by a bar.
540	0	a	A trustworthy friend was who was lauded by a friend with a strong back. [SEP] Who a trustworthy friend lauded was a friend with a strong back.
541	0	a	It was the major actor who was beguiled by a mystical creature. [SEP] Who a mystical creature was beguiled by was the major actor.
542	1	a	It was both teams who were disgraced by the intruders by the pole. [SEP] Who the intruders disgraced were both teams by the pole.
543	0	a	Who was misled by a big guy like me was the total recorded population. [SEP] It was a big guy like me who the total recorded population misled.
544	0	a	An orchard worker was who so many people think a potent player speared. [SEP] So many people think that who a potent player was speared by was an orchard worker.
545	1	a	It has been said who a good guy was evicted by was the new creature. [SEP] It has been said who a good guy was evicted by was the new creature.
546	0	a	Who the first skill position player spared was a real survivor by the seashore. [SEP] A real survivor spared the first skill position player by the seashore.
547	0	a	Who an admirer of their work was challenged by was an active guy. [SEP] It was an active guy who an admirer of their work challenged.
548	0	a	A guy with one of those great old downtown believed that it was somebody out there who was neglected by an agricultural expert. [SEP] It was an agricultural expert who somebody out there believed was neglected by a guy with one of those great old downtown.
549	0	a	It was a singular observer who was blamed by a fine male. [SEP] Who a fine male was blamed by was a singular observer.
550	1	a	Who various people in the room suggested was ousted by the star player in research studies addressing the impacts of climate change on coral reefs because they are the foundation of coral reef ecosystems was an owner in everything. [SEP] Who various people in the room suggested the star player in research studies addressing the impacts of climate change on coral reefs because they are the foundation of coral reef ecosystems ousted was an owner in everything.
551	0	a	The casting woman stifled a tech guy. [SEP] A tech guy was who stifled the casting woman.
552	1	a	It was a guy seeing something ominous from a great distance who an established actor for die role threatened. [SEP] A guy seeing something ominous from a great distance was who an established actor for die role threatened.
553	0	a	A tall guy knew a close friend of his bamboozled a moral authority. [SEP] A moral authority knew that who a close friend of his bamboozled was a tall guy.
554	1	a	It was the environmental health expert who the management guy taught how to speak properly by the East and West coasts. [SEP] The environmental health expert was taught how to speak properly by the management guy by the East and West coasts.
555	0	a	It was this friend of mine who had a jet who overshadowed a trucker. [SEP] This friend of mine who had a jet was who a trucker overshadowed.
556	1	a	It was a female worker who a pregnant female was agitated by. [SEP] Who was agitated by a female worker was a pregnant female.
557	1	a	A screaming lead player said they were complained to by a carpenter friend. [SEP] It was a carpenter friend who a screaming lead player said complained to them.
558	0	a	It was some natives who a heavyset guy puzzled by the deadline. [SEP] Who puzzled a heavyset guy were some natives by the deadline.
559	0	a	That old guy was who moved each guy. [SEP] Who each guy moved was that old guy.
560	0	a	The single most important actor was going to be consoled by a conservative candidate by the light of a candle. [SEP] Who was going to console a conservative candidate was the single most important actor by the light of a candle.
561	0	a	The grizzled leader was who students think was roused by Kathryn. [SEP] It was the grizzled leader who students think roused Kathryn.
562	1	a	Who Jill discovered was summoned by some old friend or relative was the best player to play the game. [SEP] The best player to play the game was who Jill discovered some old friend or relative summoned.
563	0	a	Anyway, a customer to request by mail to opt out of their information being shared was who a finer friend in this life was outmaneuvered by. [SEP] Anyway, a finer friend in this life was who a customer to request by mail to opt out of their information being shared was outmaneuvered by.
564	0	a	Well, it was my best friend who an expert on it said was relieved by the greatest candidates. [SEP] Well, my best friend said that the greatest candidates were who an expert on it relieved.
565	1	a	It was a technology expert who was eased by a nice old guy. [SEP] A technology expert was who a nice old guy eased.
566	1	a	A nervous creature was who Bertha, who was only a trifle less brilliant in high school than Henrietta had been, converted. [SEP] A nervous creature was who Bertha, who was only a trifle less brilliant in high school than Henrietta had been, converted.
567	0	a	It was the lucky guy who a worker in navy blue coveralls burdened. [SEP] Who burdened a worker in navy blue coveralls was the lucky guy.
568	0	a	It was a restless fugitive who a puppet candidate detained. [SEP] It was a puppet candidate who was detained by a restless fugitive.
569	1	a	It was the mechanical engineer who was analyzed by the guy that implements everything and gets it all done. [SEP] The mechanical engineer was who was analyzed by the guy that implements everything and gets it all done.
570	0	a	The guy in the park was who was sprayed by a leading authority on automation. [SEP] Who was sprayed by the guy in the park was a leading authority on automation.
571	0	a	Who checked on the handwriting expert was a power player. [SEP] Who a power player was checked on by was the handwriting expert.
572	0	a	A social media expert was who pulverized the individual most frequently called upon by the palace to assist in delicate matters that threaten the state of our great empire. [SEP] A social media expert was who was pulverized by the individual most frequently called upon by the palace to assist in delicate matters that threaten the state of our great empire.
573	0	a	Speaking of surprises, who the injured worker coerced was an actor with a good chance of becoming a movie star. [SEP] Speaking of surprises, who coerced the injured worker was an actor with a good chance of becoming a movie star.
574	1	a	A blogger talked to a national player. [SEP] A blogger was who a national player was talked to by.
575	1	a	It was every friend and acquaintance who honored the number two guy by becoming more selfish. [SEP] The number two guy was who was honored by every friend and acquaintance by becoming more selfish.
576	0	a	Sara was who Venetian aristocrats married by the bottom. [SEP] It was Sara who married Venetian aristocrats by the bottom.
577	1	a	They claimed it was a younger person who this time traveler was forgiven by by the end of October. [SEP] They claimed this time traveler was who was forgiven by a younger person by the end of October.
578	0	a	Who a quiet state worker, as the newspaper said, was refused by were some friends. [SEP] It was some friends, as the newspaper said, who were refused by a quiet state worker.
579	0	a	A pro athletea basketball player was who the creator of existence was frightened by. [SEP] The creator of existence was who a pro athletea basketball player was frightened by.
580	1	a	It was a senior engineer writing software who a guy being locked up in a hospital after murdering a bunch of people was going to be lost by. [SEP] A senior engineer writing software was who a guy being locked up in a hospital after murdering a bunch of people was going to be lost by.
581	1	a	Who was going to be ostracized by the right leader for our next phase of growth was a young band leader starting out again. [SEP] Who the right leader for our next phase of growth was going to ostracize was a young band leader starting out again.
582	0	a	Who the oldest active player, the journalist reported in yesterday's paper, was going to demoralize was the ebullient owner. [SEP] It was the oldest active player who the ebullient owner, the journalist reported in yesterday's paper, was going to demoralize.
583	0	a	Who the passing traveler thinks was told what I am and what I'm doing by a relic shop owner had given me, of course, were people. [SEP] Of course, people think that it was the passing traveler who a relic shop owner had given me told what I am and what I'm doing.
584	1	a	Who disrobed this health care player was a muscular guy. [SEP] Who a muscular guy disrobed was this health care player.
585	0	a	A female or a male was surveyed by the last remaining good guy on the planet. [SEP] The last remaining good guy on the planet was who was surveyed by a female or a male.
586	1	a	The developers were who were invigorated by the owner of the house and the one who had set fire to the barn by a placard reading 'Save Our Youth'. [SEP] It was the owner of the house and the one who had set fire to the barn who invigorated the developers by a placard reading 'Save Our Youth'.
587	0	a	It was the little survivor who certain individuals heard an asymptomatic individual was going to be insulted by. [SEP] The little survivor heard an asymptomatic individual was who was going to insult certain individuals.
588	1	a	It was a hundred and twenty men in the battalion who a longtime player in school rankings, for the sake of argument, was bailed by. [SEP] A longtime player in school rankings, for the sake of argument, was bailed by a hundred and twenty men in the battalion.
589	1	a	It was the optimistic candidate who the first solo male influenced by Baltimore. [SEP] Who the first solo male influenced was the optimistic candidate by Baltimore.
590	1	a	Who Lauren was going to need was the controlling owner. [SEP] Who Lauren was going to need was the controlling owner.
591	1	a	A bit player al the service of the giant institutions was who applauded customers on the mailing list. [SEP] It was a bit player al the service of the giant institutions who customers on the mailing list were applauded by.
592	0	a	Who fascinated all the strangers was a daring leader. [SEP] It was all the strangers who a daring leader was fascinated by.
593	0	a	The young children at this site degraded a valuable candidate. [SEP] Who was degraded by a valuable candidate were the young children at this site.
